Rank,Team Number,Quality Awards
1185,3874,0
1185,3875,0
1185,3876,0
1185,3877,0
1185,3878,0
1185,3879,0
1185,3880,0
1185,3881,0
1185,3882,0
1185,3883,0
1185,3884,0
1185,3885,0
1185,3886,0
1185,3888,0
1185,3889,0
1185,3890,0
1185,3891,0
1185,3892,0
1185,3893,0
1185,3925,0
1185,3927,0
1185,3929,0
1185,3932,0
1185,3933,0
1185,3934,0
1185,3936,0
1185,3938,0
1185,3939,0
1185,3941,0
1185,3942,0
1185,3943,0
1185,3944,0
1185,3945,0
1185,3946,0
1185,3947,0
1185,3948,0
1185,3949,0
1185,3951,0
1185,3952,0
1185,3953,0
1185,3954,0
1185,3955,0
1185,3956,0
1185,3957,0
1185,3958,0
1185,3960,0
1185,3961,0
1185,3962,0
1185,3963,0
1185,3964,0
1185,3965,0
1185,3966,0
1185,3967,0
1185,3968,0
1185,3969,0
1185,3971,0
1185,3972,0
1185,3973,0
1185,3975,0
1185,3976,0
1185,3977,0
1185,3978,0
1185,3979,0
1185,3980,0
1185,3981,0
1185,3983,0
1185,3984,0
1185,3985,0
1185,3987,0
1185,3988,0
1185,3989,0
1185,3991,0
1185,3992,0
1185,3993,0
1185,3994,0
1185,3995,0
1185,3996,0
1185,3997,0
1185,3998,0
1185,3999,0
1185,4000,0
1185,4001,0
1185,4002,0
1185,4004,0
1185,4006,0
1185,4007,0
1185,4008,0
1185,4010,0
1185,4011,0
1185,4012,0
1185,4013,0
1185,4014,0
1185,4015,0
1185,4016,0
1185,4017,0
1185,4018,0
1185,4019,0
1185,4020,0
1185,4021,0
1185,4022,0
1185,4023,0
1185,4024,0
1185,4025,0
1185,4026,0
1185,4027,0
1185,4029,0
1185,4030,0
1185,4031,0
1185,4032,0
1185,4034,0
1185,4035,0
1185,4036,0
1185,4037,0
1185,4038,0
1185,4040,0
1185,4041,0
1185,4042,0
1185,4044,0
1185,4045,0
1185,4046,0
1185,4047,0
1185,4049,0
1185,4052,0
1185,4053,0
1185,4054,0
1185,4056,0
1185,4057,0
1185,4058,0
1185,4059,0
1185,4060,0
1185,4061,0
1185,4062,0
1185,4064,0
1185,4066,0
1185,4067,0
1185,4068,0
1185,4070,0
1185,4071,0
1185,4072,0
1185,4074,0
1185,4075,0
1185,4076,0
1185,4077,0
1185,4078,0
1185,4079,0
1185,4080,0
1185,4081,0
1185,4082,0
1185,4083,0
1185,4084,0
1185,4085,0
1185,4086,0
1185,4088,0
1185,4090,0
1185,4091,0
1185,4092,0
1185,4093,0
1185,4094,0
1185,4095,0
1185,4096,0
1185,4097,0
1185,4098,0
1185,4101,0
1185,4102,0
1185,4103,0
1185,4104,0
1185,4105,0
1185,4106,0
1185,4107,0
1185,4108,0
1185,4109,0
1185,4110,0
1185,4111,0
1185,4112,0
1185,4113,0
1185,4114,0
1185,4115,0
1185,4116,0
1185,4117,0
1185,4119,0
1185,4120,0
1185,4123,0
1185,4124,0
1185,4125,0
1185,4126,0
1185,4127,0
1185,4128,0
1185,4129,0
1185,4131,0
1185,4132,0
1185,4133,0
1185,4134,0
1185,4135,0
1185,4136,0
1185,4137,0
1185,4138,0
1185,4139,0
1185,4140,0
1185,4141,0
1185,4142,0
1185,4144,0
1185,4146,0
1185,4147,0
1185,4148,0
1185,4149,0
1185,4150,0
1185,4151,0
1185,4152,0
1185,4153,0
1185,4154,0
1185,4155,0
1185,4156,0
1185,4157,0
1185,4159,0
1185,4160,0
1185,4161,0
1185,4162,0
1185,4163,0
1185,4164,0
1185,4165,0
1185,4166,0
1185,4167,0
1185,4169,0
1185,4170,0
1185,4171,0
1185,4172,0
1185,4173,0
1185,4174,0
1185,4175,0
1185,4176,0
1185,4177,0
1185,4178,0
1185,4179,0
1185,4180,0
1185,4181,0
1185,4182,0
1185,4184,0
1185,4185,0
1185,4186,0
1185,4189,0
1185,4190,0
1185,4191,0
1185,4193,0
1185,4195,0
1185,4196,0
1185,4197,0
1185,4198,0
1185,4199,0
1185,4200,0
1185,4202,0
1185,4203,0
1185,4205,0
1185,4206,0
1185,4207,0
1185,4208,0
1185,4209,0
1185,4210,0
1185,4211,0
1185,4212,0
1185,4213,0
1185,4214,0
1185,4215,0
1185,4216,0
1185,4217,0
1185,4218,0
1185,4219,0
1185,4222,0
1185,4223,0
1185,4224,0
1185,4225,0
1185,4226,0
1185,4227,0
1185,4229,0
1185,4230,0
1185,4231,0
1185,4232,0
1185,4234,0
1185,4235,0
1185,4236,0
1185,4238,0
1185,4239,0
1185,4240,0
1185,4241,0
1185,4243,0
1185,4244,0
1185,4245,0
1185,4246,0
1185,4247,0
1185,4248,0
1185,4249,0
1185,4250,0
1185,4251,0
1185,4252,0
1185,4254,0
1185,4255,0
1185,4257,0
1185,4258,0
1185,4259,0
1185,4260,0
1185,4261,0
1185,4262,0
1185,4263,0
1185,4264,0
1185,4266,0
1185,4267,0
1185,4268,0
1185,4269,0
1185,4271,0
1185,4273,0
1185,4275,0
1185,4277,0
1185,4278,0
1185,4279,0
1185,4280,0
1185,4281,0
1185,4282,0
1185,4283,0
1185,4284,0
1185,4285,0
1185,4286,0
1185,4287,0
1185,4288,0
1185,4289,0
1185,4291,0
1185,4292,0
1185,4293,0
1185,4297,0
1185,4298,0
1185,4299,0
1185,4300,0
1185,4301,0
1185,4302,0
1185,4304,0
1185,4306,0
1185,4307,0
1185,4308,0
1185,4309,0
1185,4310,0
1185,4311,0
1185,4314,0
1185,4315,0
1185,4316,0
1185,4317,0
1185,4318,0
1185,4319,0
1185,4320,0
1185,4321,0
1185,4322,0
1185,4323,0
1185,4324,0
1185,4325,0
1185,4326,0
1185,4327,0
1185,4328,0
1185,4330,0
1185,4331,0
1185,4332,0
1185,4333,0
1185,4335,0
1185,4337,0
1185,4339,0
1185,4341,0
1185,4342,0
1185,4344,0
1185,4345,0
1185,4346,0
1185,4347,0
1185,4348,0
1185,4349,0
1185,4350,0
1185,4351,0
1185,4352,0
1185,4353,0
1185,4354,0
1185,4355,0
1185,4356,0
1185,4357,0
1185,4358,0
1185,4359,0
1185,4360,0
1185,4363,0
1185,4365,0
1185,4366,0
1185,4367,0
1185,4368,0
1185,4369,0
1185,4370,0
1185,4371,0
1185,4372,0
1185,4373,0
1185,4374,0
1185,4375,0
1185,4377,0
1185,4378,0
1185,4379,0
1185,4380,0
1185,4382,0
1185,4383,0
1185,4385,0
1185,4386,0
1185,4387,0
1185,4388,0
1185,4389,0
1185,4390,0
1185,4394,0
1185,4395,0
1185,4396,0
1185,4397,0
1185,4400,0
1185,4401,0
1185,4402,0
1185,4403,0
1185,4404,0
1185,4406,0
1185,4407,0
1185,4408,0
1185,4409,0
1185,4410,0
1185,4411,0
1185,4412,0
1185,4413,0
1185,4416,0
1185,4419,0
1185,4420,0
1185,4423,0
1185,4450,0
1185,4452,0
1185,4454,0
1185,4455,0
1185,4456,0
1185,4457,0
1185,4458,0
1185,4459,0
1185,4460,0
1185,4461,0
1185,4462,0
1185,4463,0
1185,4464,0
1185,4465,0
1185,4466,0
1185,4468,0
1185,4470,0
1185,4471,0
1185,4473,0
1185,4474,0
1185,4475,0
1185,4477,0
1185,4478,0
1185,4479,0
1185,4480,0
1185,4482,0
1185,4483,0
1185,4484,0
1185,4485,0
1185,4486,0
1185,4487,0
1185,4489,0
1185,4491,0
1185,4492,0
1185,4493,0
1185,4494,0
1185,4495,0
1185,4496,0
1185,4497,0
1185,4498,0
1185,4500,0
1185,4501,0
1185,4502,0
1185,4503,0
1185,4504,0
1185,4505,0
1185,4506,0
1185,4507,0
1185,4508,0
1185,4509,0
1185,4510,0
1185,4511,0
1185,4512,0
1185,4515,0
1185,4516,0
1185,4517,0
1185,4518,0
1185,4519,0
1185,4520,0
1185,4521,0
1185,4523,0
1185,4524,0
1185,4526,0
1185,4527,0
1185,4528,0
1185,4529,0
1185,4530,0
1185,4531,0
1185,4532,0
1185,4534,0
1185,4535,0
1185,4537,0
1185,4538,0
1185,4540,0
1185,4542,0
1185,4543,0
1185,4544,0
1185,4545,0
1185,4546,0
1185,4547,0
1185,4548,0
1185,4549,0
1185,4550,0
1185,4551,0
1185,4552,0
1185,4553,0
1185,4554,0
1185,4555,0
1185,4556,0
1185,4557,0
1185,4558,0
1185,4559,0
1185,4560,0
1185,4562,0
1185,4563,0
1185,4565,0
1185,4566,0
1185,4567,0
1185,4568,0
1185,4569,0
1185,4570,0
1185,4571,0
1185,4572,0
1185,4573,0
1185,4574,0
1185,4575,0
1185,4577,0
1185,4578,0
1185,4579,0
1185,4581,0
1185,4582,0
1185,4583,0
1185,4584,0
1185,4585,0
1185,4586,0
1185,4588,0
1185,4589,0
1185,4590,0
1185,4591,0
1185,4592,0
1185,4594,0
1185,4595,0
1185,4596,0
1185,4597,0
1185,4599,0
1185,4600,0
1185,4602,0
1185,4604,0
1185,4605,0
1185,4606,0
1185,4608,0
1185,4609,0
1185,4610,0
1185,4612,0
1185,4614,0
1185,4615,0
1185,4616,0
1185,4617,0
1185,4619,0
1185,4620,0
1185,4621,0
1185,4622,0
1185,4623,0
1185,4624,0
1185,4625,0
1185,4626,0
1185,4627,0
1185,4628,0
1185,4629,0
1185,4631,0
1185,4632,0
1185,4633,0
1185,4634,0
1185,4636,0
1185,4637,0
1185,4639,0
1185,4640,0
1185,4642,0
1185,4643,0
1185,4644,0
1185,4645,0
1185,4646,0
1185,4647,0
1185,4648,0
1185,4649,0
1185,4650,0
1185,4651,0
1185,4652,0
1185,4653,0
1185,4654,0
1185,4656,0
1185,4657,0
1185,4658,0
1185,4659,0
1185,4660,0
1185,4661,0
1185,4662,0
1185,4663,0
1185,4664,0
1185,4665,0
1185,4666,0
1185,4667,0
1185,4668,0
1185,4669,0
1185,4670,0
1185,4671,0
1185,4672,0
1185,4673,0
1185,4674,0
1185,4675,0
1185,4676,0
1185,4677,0
1185,4679,0
1185,4680,0
1185,4681,0
1185,4682,0
1185,4683,0
1185,4684,0
1185,4685,0
1185,4686,0
1185,4687,0
1185,4689,0
1185,4690,0
1185,4691,0
1185,4692,0
1185,4693,0
1185,4694,0
1185,4695,0
1185,4696,0
1185,4697,0
1185,4699,0
1185,4700,0
1185,4701,0
1185,4702,0
1185,4703,0
1185,4704,0
1185,4705,0
1185,4706,0
1185,4707,0
1185,4708,0
1185,4709,0
1185,4710,0
1185,4711,0
1185,4712,0
1185,4713,0
1185,4714,0
1185,4715,0
1185,4716,0
1185,4717,0
1185,4718,0
1185,4720,0
1185,4721,0
1185,4722,0
1185,4723,0
1185,4724,0
1185,4725,0
1185,4726,0
1185,4727,0
1185,4729,0
1185,4730,0
1185,4731,0
1185,4732,0
1185,4733,0
1185,4734,0
1185,4736,0
1185,4737,0
1185,4739,0
1185,4740,0
1185,4741,0
1185,4742,0
1185,4743,0
1185,4744,0
1185,4745,0
1185,4746,0
1185,4747,0
1185,4748,0
1185,4749,0
1185,4750,0
1185,4751,0
1185,4752,0
1185,4753,0
1185,4754,0
1185,4755,0
1185,4757,0
1185,4758,0
1185,4759,0
1185,4760,0
1185,4761,0
1185,4762,0
1185,4763,0
1185,4764,0
1185,4765,0
1185,4766,0
1185,4767,0
1185,4768,0
1185,4769,0
1185,4770,0
1185,4771,0
1185,4772,0
1185,4773,0
1185,4774,0
1185,4776,0
1185,4777,0
1185,4778,0
1185,4779,0
1185,4780,0
1185,4781,0
1185,4782,0
1185,4783,0
1185,4784,0
1185,4785,0
1185,4787,0
1185,4788,0
1185,4789,0
1185,4790,0
1185,4791,0
1185,4792,0
1185,4793,0
1185,4794,0
1185,4795,0
1185,4796,0
1185,4797,0
1185,4798,0
1185,4799,0
1185,4800,0
1185,4801,0
1185,4802,0
1185,4803,0
1185,4804,0
1185,4805,0
1185,4806,0
1185,4807,0
1185,4808,0
1185,4809,0
1185,4811,0
1185,4812,0
1185,4813,0
1185,4814,0
1185,4815,0
1185,4816,0
1185,4819,0
1185,4820,0
1185,4821,0
1185,4822,0
1185,4823,0
1185,4824,0
1185,4825,0
1185,4826,0
1185,4827,0
1185,4829,0
1185,4830,0
1185,4831,0
1185,4832,0
1185,4833,0
1185,4834,0
1185,4835,0
1185,4836,0
1185,4839,0
1185,4840,0
1185,4841,0
1185,4842,0
1185,4843,0
1185,4844,0
1185,4846,0
1185,4847,0
1185,4848,0
1185,4849,0
1185,4850,0
1185,4851,0
1185,4852,0
1185,4853,0
1185,4854,0
1185,4855,0
1185,4856,0
1185,4857,0
1185,4858,0
1185,4859,0
1185,4860,0
1185,4861,0
1185,4862,0
1185,4863,0
1185,4864,0
1185,4900,0
1185,4901,0
1185,4902,0
1185,4906,0
1185,4908,0
1185,4912,0
1185,4913,0
1185,4914,0
1185,4915,0
1185,4916,0
1185,4919,0
1185,4920,0
1185,4921,0
1185,4922,0
1185,4923,0
1185,4924,0
1185,4925,0
1185,4927,0
1185,4928,0
1185,4929,0
1185,4930,0
1185,4931,0
1185,4932,0
1185,4933,0
1185,4934,0
1185,4936,0
1185,4937,0
1185,4938,0
1185,4939,0
1185,4940,0
1185,4942,0
1185,4943,0
1185,4944,0
1185,4945,0
1185,4947,0
1185,4948,0
1185,4949,0
1185,4950,0
1185,4951,0
1185,4952,0
1185,4953,0
1185,4954,0
1185,4955,0
1185,4957,0
1185,4958,0
1185,4959,0
1185,4960,0
1185,4962,0
1185,4963,0
1185,4964,0
1185,4965,0
1185,4966,0
1185,4968,0
1185,4969,0
1185,4971,0
1185,4972,0
1185,4973,0
1185,4974,0
1185,4975,0
1185,4978,0
1185,4979,0
1185,4981,0
1185,4982,0
1185,4983,0
1185,4984,0
1185,4985,0
1185,4986,0
1185,4987,0
1185,4988,0
1185,4989,0
1185,4990,0
1185,4992,0
1185,4993,0
1185,4994,0
1185,4995,0
1185,4996,0
1185,4997,0
1185,4998,0
1185,4999,0
1185,5000,0
1185,5001,0
1185,5002,0
1185,5003,0
1185,5004,0
1185,5005,0
1185,5007,0
1185,5008,0
1185,5009,0
1185,5011,0
1185,5012,0
1185,5013,0
1185,5014,0
1185,5017,0
1185,5018,0
1185,5019,0
1185,5020,0
1185,5021,0
1185,5022,0
1185,5023,0
1185,5025,0
1185,5026,0
1185,5027,0
1185,5028,0
1185,5029,0
1185,5031,0
1185,5032,0
1185,5033,0
1185,5034,0
1185,5035,0
1185,5036,0
1185,5037,0
1185,5038,0
1185,5039,0
1185,5040,0
1185,5041,0
1185,5042,0
1185,5043,0
1185,5044,0
1185,5045,0
1185,5046,0
1185,5047,0
1185,5048,0
1185,5049,0
1185,5051,0
1185,5052,0
1185,5054,0
1185,5055,0
1185,5057,0
1185,5058,0
1185,5059,0
1185,5060,0
1185,5061,0
1185,5062,0
1185,5063,0
1185,5064,0
1185,5065,0
1185,5066,0
1185,5067,0
1185,5068,0
1185,5070,0
1185,5071,0
1185,5072,0
1185,5073,0
1185,5074,0
1185,5075,0
1185,5076,0
1185,5077,0
1185,5078,0
1185,5079,0
1185,5080,0
1185,5081,0
1185,5082,0
1185,5083,0
1185,5084,0
1185,5087,0
1185,5088,0
1185,5089,0
1185,5091,0
1185,5092,0
1185,5093,0
1185,5094,0
1185,5095,0
1185,5096,0
1185,5097,0
1185,5098,0
1185,5099,0
1185,5100,0
1185,5101,0
1185,5102,0
1185,5103,0
1185,5104,0
1185,5105,0
1185,5106,0
1185,5107,0
1185,5108,0
1185,5110,0
1185,5111,0
1185,5112,0
1185,5113,0
1185,5116,0
1185,5117,0
1185,5118,0
1185,5119,0
1185,5120,0
1185,5121,0
1185,5122,0
1185,5123,0
1185,5124,0
1185,5127,0
1185,5128,0
1185,5129,0
1185,5131,0
1185,5132,0
1185,5133,0
1185,5134,0
1185,5135,0
1185,5136,0
1185,5137,0
1185,5138,0
1185,5139,0
1185,5140,0
1185,5141,0
1185,5142,0
1185,5143,0
1185,5144,0
1185,5145,0
1185,5146,0
1185,5147,0
1185,5148,0
1185,5149,0
1185,5151,0
1185,5153,0
1185,5154,0
1185,5155,0
1185,5156,0
1185,5157,0
1185,5158,0
1185,5159,0
1185,5161,0
1185,5162,0
1185,5163,0
1185,5164,0
1185,5165,0
1185,5167,0
1185,5168,0
1185,5169,0
1185,5170,0
1185,5171,0
1185,5173,0
1185,5174,0
1185,5175,0
1185,5176,0
1185,5177,0
1185,5178,0
1185,5179,0
1185,5180,0
1185,5182,0
1185,5183,0
1185,5184,0
1185,5185,0
1185,5186,0
1185,5187,0
1185,5189,0
1185,5191,0
1185,5192,0
1185,5193,0
1185,5194,0
1185,5195,0
1185,5196,0
1185,5197,0
1185,5198,0
1185,5200,0
1185,5201,0
1185,5202,0
1185,5203,0
1185,5204,0
1185,5206,0
1185,5207,0
1185,5208,0
1185,5209,0
1185,5210,0
1185,5211,0
1185,5212,0
1185,5213,0
1185,5214,0
1185,5215,0
1185,5217,0
1185,5218,0
1185,5219,0
1185,5220,0
1185,5221,0
1185,5222,0
1185,5223,0
1185,5224,0
1185,5225,0
1185,5226,0
1185,5227,0
1185,5228,0
1185,5229,0
1185,5230,0
1185,5231,0
1185,5232,0
1185,5233,0
1185,5234,0
1185,5235,0
1185,5236,0
1185,5237,0
1185,5238,0
1185,5239,0
1185,5240,0
1185,5241,0
1185,5243,0
1185,5244,0
1185,5245,0
1185,5246,0
1185,5247,0
1185,5249,0
1185,5250,0
1185,5251,0
1185,5252,0
1185,5253,0
1185,5255,0
1185,5256,0
1185,5257,0
1185,5258,0
1185,5259,0
1185,5260,0
1185,5261,0
1185,5262,0
1185,5263,0
1185,5264,0
1185,5265,0
1185,5267,0
1185,5268,0
1185,5269,0
1185,5270,0
1185,5271,0
1185,5272,0
1185,5273,0
1185,5274,0
1185,5275,0
1185,5276,0
1185,5277,0
1185,5278,0
1185,5280,0
1185,5281,0
1185,5282,0
1185,5283,0
1185,5284,0
1185,5285,0
1185,5286,0
1185,5287,0
1185,5288,0
1185,5289,0
1185,5290,0
1185,5292,0
1185,5293,0
1185,5294,0
1185,5295,0
1185,5296,0
1185,5297,0
1185,5298,0
1185,5299,0
1185,5300,0
1185,5301,0
1185,5302,0
1185,5303,0
1185,5304,0
1185,5305,0
1185,5306,0
1185,5307,0
1185,5308,0
1185,5309,0
1185,5310,0
1185,5311,0
1185,5313,0
1185,5315,0
1185,5316,0
1185,5317,0
1185,5318,0
1185,5320,0
1185,5321,0
1185,5322,0
1185,5323,0
1185,5324,0
1185,5325,0
1185,5326,0
1185,5327,0
1185,5328,0
1185,5329,0
1185,5330,0
1185,5331,0
1185,5332,0
1185,5333,0
1185,5334,0
1185,5335,0
1185,5336,0
1185,5337,0
1185,5338,0
1185,5339,0
1185,5340,0
1185,5341,0
1185,5342,0
1185,5343,0
1185,5344,0
1185,5345,0
1185,5346,0
1185,5347,0
1185,5349,0
1185,5350,0
1185,5351,0
1185,5352,0
1185,5353,0
1185,5400,0
1185,5403,0
1185,5404,0
1185,5405,0
1185,5408,0
1185,5412,0
1185,5414,0
1185,5415,0
1185,5416,0
1185,5417,0
1185,5418,0
1185,5420,0
1185,5421,0
1185,5423,0
1185,5424,0
1185,5425,0
1185,5426,0
1185,5427,0
1185,5429,0
1185,5430,0
1185,5432,0
1185,5433,0
1185,5434,0
1185,5435,0
1185,5438,0
1185,5440,0
1185,5441,0
1185,5442,0
1185,5443,0
1185,5444,0
1185,5445,0
1185,5446,0
1185,5447,0
1185,5448,0
1185,5450,0
1185,5451,0
1185,5452,0
1185,5453,0
1185,5454,0
1185,5455,0
1185,5456,0
1185,5457,0
1185,5458,0
1185,5459,0
1185,5461,0
1185,5463,0
1185,5464,0
1185,5465,0
1185,5466,0
1185,5467,0
1185,5469,0
1185,5470,0
1185,5471,0
1185,5472,0
1185,5473,0
1185,5474,0
1185,5475,0
1185,5476,0
1185,5477,0
1185,5478,0
1185,5479,0
1185,5480,0
1185,5481,0
1185,5482,0
1185,5483,0
1185,5485,0
1185,5486,0
1185,5487,0
1185,5488,0
1185,5489,0
1185,5490,0
1185,5491,0
1185,5492,0
1185,5493,0
1185,5494,0
1185,5495,0
1185,5496,0
1185,5497,0
1185,5500,0
1185,5501,0
1185,5502,0
1185,5504,0
1185,5505,0
1185,5506,0
1185,5507,0
1185,5508,0
1185,5509,0
1185,5510,0
1185,5512,0
1185,5513,0
1185,5514,0
1185,5515,0
1185,5516,0
1185,5517,0
1185,5518,0
1185,5519,0
1185,5520,0
1185,5521,0
1185,5523,0
1185,5524,0
1185,5527,0
1185,5528,0
1185,5529,0
1185,5530,0
1185,5531,0
1185,5532,0
1185,5533,0
1185,5536,0
1185,5537,0
1185,5538,0
1185,5539,0
1185,5540,0
1185,5541,0
1185,5542,0
1185,5543,0
1185,5544,0
1185,5545,0
1185,5547,0
1185,5548,0
1185,5549,0
1185,5550,0
1185,5551,0
1185,5552,0
1185,5553,0
1185,5554,0
1185,5555,0
1185,5556,0
1185,5557,0
1185,5558,0
1185,5559,0
1185,5560,0
1185,5561,0
1185,5562,0
1185,5563,0
1185,5564,0
1185,5565,0
1185,5566,0
1185,5567,0
1185,5568,0
1185,5569,0
1185,5570,0
1185,5571,0
1185,5573,0
1185,5574,0
1185,5575,0
1185,5577,0
1185,5578,0
1185,5579,0
1185,5580,0
1185,5581,0
1185,5583,0
1185,5584,0
1185,5585,0
1185,5586,0
1185,5587,0
1185,5588,0
1185,5589,0
1185,5590,0
1185,5591,0
1185,5592,0
1185,5593,0
1185,5594,0
1185,5595,0
1185,5596,0
1185,5597,0
1185,5598,0
1185,5599,0
1185,5600,0
1185,5601,0
1185,5602,0
1185,5604,0
1185,5605,0
1185,5606,0
1185,5607,0
1185,5608,0
1185,5609,0
1185,5610,0
1185,5611,0
1185,5612,0
1185,5613,0
1185,5615,0
1185,5616,0
1185,5617,0
1185,5618,0
1185,5619,0
1185,5620,0
1185,5621,0
1185,5622,0
1185,5624,0
1185,5625,0
1185,5626,0
1185,5627,0
1185,5628,0
1185,5629,0
1185,5630,0
1185,5631,0
1185,5633,0
1185,5634,0
1185,5635,0
1185,5636,0
1185,5637,0
1185,5639,0
1185,5640,0
1185,5641,0
1185,5642,0
1185,5643,0
1185,5644,0
1185,5645,0
1185,5646,0
1185,5647,0
1185,5648,0
1185,5649,0
1185,5650,0
1185,5651,0
1185,5652,0
1185,5653,0
1185,5655,0
1185,5656,0
1185,5657,0
1185,5658,0
1185,5659,0
1185,5662,0
1185,5663,0
1185,5664,0
1185,5665,0
1185,5666,0
1185,5668,0
1185,5669,0
1185,5670,0
1185,5671,0
1185,5672,0
1185,5673,0
1185,5677,0
1185,5678,0
1185,5679,0
1185,5680,0
1185,5681,0
1185,5682,0
1185,5684,0
1185,5685,0
1185,5686,0
1185,5688,0
1185,5690,0
1185,5691,0
1185,5692,0
1185,5693,0
1185,5694,0
1185,5695,0
1185,5696,0
1185,5697,0
1185,5698,0
1185,5699,0
1185,5700,0
1185,5701,0
1185,5702,0
1185,5703,0
1185,5704,0
1185,5706,0
1185,5707,0
1185,5708,0
1185,5709,0
1185,5710,0
1185,5711,0
1185,5713,0
1185,5714,0
1185,5715,0
1185,5716,0
1185,5717,0
1185,5718,0
1185,5719,0
1185,5720,0
1185,5721,0
1185,5722,0
1185,5723,0
1185,5724,0
1185,5725,0
1185,5726,0
1185,5728,0
1185,5729,0
1185,5731,0
1185,5732,0
1185,5733,0
1185,5734,0
1185,5736,0
1185,5737,0
1185,5738,0
1185,5739,0
1185,5740,0
1185,5741,0
1185,5742,0
1185,5743,0
1185,5744,0
1185,5745,0
1185,5746,0
1185,5747,0
1185,5748,0
1185,5749,0
1185,5750,0
1185,5751,0
1185,5752,0
1185,5753,0
1185,5754,0
1185,5755,0
1185,5756,0
1185,5757,0
1185,5758,0
1185,5759,0
1185,5760,0
1185,5761,0
1185,5762,0
1185,5763,0
1185,5764,0
1185,5765,0
1185,5766,0
1185,5767,0
1185,5768,0
1185,5769,0
1185,5770,0
1185,5771,0
1185,5772,0
1185,5773,0
1185,5774,0
1185,5775,0
1185,5776,0
1185,5777,0
1185,5778,0
1185,5779,0
1185,5780,0
1185,5781,0
1185,5782,0
1185,5783,0
1185,5784,0
1185,5785,0
1185,5786,0
1185,5787,0
1185,5788,0
1185,5789,0
1185,5790,0
1185,5800,0
1185,5804,0
1185,5805,0
1185,5806,0
1185,5807,0
1185,5808,0
1185,5810,0
1185,5812,0
1185,5814,0
1185,5815,0
1185,5816,0
1185,5817,0
1185,5818,0
1185,5819,0
1185,5820,0
1185,5821,0
1185,5822,0
1185,5823,0
1185,5824,0
1185,5825,0
1185,5826,0
1185,5827,0
1185,5828,0
1185,5830,0
1185,5831,0
1185,5832,0
1185,5833,0
1185,5834,0
1185,5835,0
1185,5836,0
1185,5837,0
1185,5838,0
1185,5839,0
1185,5840,0
1185,5841,0
1185,5842,0
1185,5844,0
1185,5845,0
1185,5846,0
1185,5847,0
1185,5848,0
1185,5849,0
1185,5850,0
1185,5851,0
1185,5852,0
1185,5853,0
1185,5854,0
1185,5855,0
1185,5856,0
1185,5857,0
1185,5858,0
1185,5859,0
1185,5860,0
1185,5861,0
1185,5862,0
1185,5863,0
1185,5864,0
1185,5866,0
1185,5867,0
1185,5868,0
1185,5869,0
1185,5870,0
1185,5871,0
1185,5872,0
1185,5873,0
1185,5874,0
1185,5875,0
1185,5876,0
1185,5877,0
1185,5878,0
1185,5879,0
1185,5880,0
1185,5881,0
1185,5882,0
1185,5884,0
1185,5885,0
1185,5886,0
1185,5888,0
1185,5890,0
1185,5891,0
1185,5893,0
1185,5894,0
1185,5896,0
1185,5897,0
1185,5898,0
1185,5899,0
1185,5900,0
1185,5902,0
1185,5903,0
1185,5904,0
1185,5905,0
1185,5906,0
1185,5908,0
1185,5909,0
1185,5911,0
1185,5912,0
1185,5914,0
1185,5915,0
1185,5916,0
1185,5917,0
1185,5918,0
1185,5919,0
1185,5920,0
1185,5921,0
1185,5922,0
1185,5923,0
1185,5924,0
1185,5925,0
1185,5926,0
1185,5927,0
1185,5928,0
1185,5929,0
1185,5930,0
1185,5931,0
1185,5932,0
1185,5933,0
1185,5934,0
1185,5935,0
1185,5936,0
1185,5937,0
1185,5938,0
1185,5939,0
1185,5940,0
1185,5941,0
1185,5942,0
1185,5943,0
1185,5944,0
1185,5945,0
1185,5946,0
1185,5947,0
1185,5949,0
1185,5950,0
1185,5952,0
1185,5953,0
1185,5954,0
1185,5955,0
1185,5956,0
1185,5957,0
1185,5958,0
1185,5959,0
1185,5960,0
1185,5961,0
1185,5962,0
1185,5963,0
1185,5964,0
1185,5965,0
1185,5966,0
1185,5967,0
1185,5968,0
1185,5969,0
1185,5971,0
1185,5972,0
1185,5973,0
1185,5974,0
1185,5975,0
1185,5976,0
1185,5977,0
1185,5978,0
1185,5979,0
1185,5981,0
1185,5983,0
1185,5984,0
1185,5987,0
1185,5988,0
1185,5989,0
1185,5991,0
1185,5992,0
1185,5993,0
1185,5994,0
1185,5995,0
1185,5996,0
1185,5997,0
1185,5998,0
1185,5999,0
1185,6000,0
1185,6001,0
1185,6003,0
1185,6004,0
1185,6005,0
1185,6006,0
1185,6007,0
1185,6008,0
1185,6009,0
1185,6010,0
1185,6011,0
1185,6012,0
1185,6013,0
1185,6014,0
1185,6015,0
1185,6018,0
1185,6019,0
1185,6020,0
1185,6021,0
1185,6022,0
1185,6025,0
1185,6027,0
1185,6028,0
1185,6029,0
1185,6030,0
1185,6031,0
1185,6032,0
1185,6034,0
1185,6035,0
1185,6036,0
1185,6037,0
1185,6039,0
1185,6040,0
1185,6041,0
1185,6042,0
1185,6043,0
1185,6044,0
1185,6045,0
1185,6046,0
1185,6047,0
1185,6048,0
1185,6049,0
1185,6050,0
1185,6051,0
1185,6052,0
1185,6053,0
1185,6054,0
1185,6055,0
1185,6056,0
1185,6057,0
1185,6058,0
1185,6059,0
1185,6060,0
1185,6062,0
1185,6063,0
1185,6064,0
